mutuario_id,mutuario_idade,mutuario_renda,mutuario_moradia_status,mutuario_tempo_trabalhado,emprestimo_id,emprestimo_intencao,emprestimo_nota,emprestimo_total,emprestimo_taxa,emprestimo_status,emprestimo_margem_renda,hist_id,hist_inadiplencia,hist_anos_conta
wc3CyOCP-eR40,23,69996,Alugada,7.00,kAPaHDue-GoxY,Venture,C,5600,0.13,0,0.08,f50FFH3q-8AyZ,1,2
k9yN0XhB-mOhY,22,108000,Alugada,6.00,npYpRPsF-7TUf,Education,B,28000,NULL,1,0.26,f5aoiDdb-J2kK,0,4
C0ffx1py-dBX5,27,81300,Alugada,3.00,pUBfCwBJ-flW8,Venture,B,29000,0.13,1,0.36,f5haNpKa-sSB9,0,6
OQvjCCGy-Ygxb,34,160000,Hipotecada,9.00,S1S3mYSB-pGqS,Debtconsolidation,B,7500,NULL,0,0.05,F5LN9GW0-inPg,0,10
R5qj31bD-K3Gd,31,114996,Hipotecada,8.00,yP1lft7j-9SrF,Debtconsolidation,A,15000,0.07,0,0.13,F5ME7IMh-zd0l,0,8
OpnY9XnK-B5nd,27,60000,Alugada,3.00,tLkZPh9v-ssSr,Venture,A,2400,0.07,0,0.04,F5mF16BT-gJJ8,0,6
PltOBP9f-tBpv,26,75000,Alugada,2.00,l85mtw4W-WUFB,Personal,B,9600,0.10,0,0.13,F5QBLqMb-QkR7,0,4
JsvOzlwA-4kNp,28,60000,Hipotecada,12.00,kjvUX1BG-KrlF,Homeimprovement,A,20000,0.08,0,0.33,f5rdJg5i-ympk,0,7
GWYkMyhe-YFzD,33,100000,Hipotecada,0.00,OqL16Hzn-9CRz,Debtconsolidation,,6800,0.13,1,0.12,f5u3SIoZ-vmpx,NULL,4
YtmkENeR-lmvb,23,25596,Alugada,2.00,v6F8fsoo-xC17,Medical,B,4500,0.10,0,0.18,f61fAsw5-eBhF,0,4
6grOaU9q-ELax,23,55000,Alugada,2.00,zTz79zHU-4xLF,Venture,B,3000,0.10,0,0.05,f69EtOQa-2Hu5,0,2
WXpGxcsQ-4RjG,24,100000,Hipotecada,8.00,HCOnqAfG-PWft,Medical,A,5625,0.07,0,0.06,F6aAMaIq-i2P9,0,4
F4is7BAU-HOf5,36,85000,Alugada,4.00,nRyGt8v7-wLrG,Personal,A,9600,0.08,0,0.11,f6BH5FBC-gQXa,0,15
b4dDmWHm-xohs,24,94837,Alugada,8.00,TEc0HzHY-gKls,Homeimprovement,B,9600,0.12,0,0.10,F6doyZTc-PYhi,0,2
cTRpokfN-fufE,22,30000,Alugada,3.00,GCXrGekl-zm0X,Education,D,6200,NULL,0,0.21,F6JgJBzj-6xFE,1,3
Pw6ZzmUh-RO7i,21,39600,Alugada,3.00,Jiqq9Jwl-U2he,Education,D,7000,0.15,0,0.18,F6S5nYQw-WKkT,1,2
lcp93JFR-Hqcl,26,65000,Hipotecada,11.00,057tRL54-UQNE,Homeimprovement,A,10950,0.08,0,0.17,F6uGEElT-AAy0,0,2
q4F4usmS-vB34,23,91392,Alugada,7.00,xZ7efCkz-9qcb,Debtconsolidation,A,12000,0.05,0,0.13,f6vnmJXF-oaok,0,3
35t2rJOp-9Xft,28,54000,Hipotecada,12.00,NgMvmUsM-34IA,Medical,C,6000,0.15,1,0.11,F6YhPbAL-jLCM,0,8
kP0dJ8rg-XRei,36,32000,Hipotecada,9.00,18DT7jdX-ana4,Education,B,5000,0.09,0,0.16,F780psny-QHCt,0,13
lXGelN2X-2ItP,NULL,59000,Alugada,2.00,FzS6AHjr-hBsJ,Personal,B,2400,0.08,0,0.05,f7aa5A5W-9SqE,0,3
CYQnRUIB-tw5Z,28,44500,Hipotecada,5.00,G8iC0gnq-hC7g,Venture,B,20000,0.09,0,0.45,F7aMg2Eb-3u8G,0,10
2tTyqchB-16L3,31,50600,Hipotecada,2.00,s3wBDYZG-ScKd,Medical,A,8500,NULL,0,0.17,F7gnXHSq-0PCz,0,7
ZbBJaRWy-plU3,24,62472,Alugada,2.00,le6tW1Q2-M3tD,Education,C,5500,0.13,0,0.09,F7hXPN7O-J6qZ,0,2
AxtowCJl-D8ve,23,78000,Hipotecada,7.00,Gc3QQflU-3gOG,Debtconsolidation,C,4200,0.13,0,0.05,f7LhGcZb-pxt0,1,3
kYh9OMrs-Dgo0,23,60996,Alugada,7.00,sEsFKp9a-yRxE,Personal,C,14400,0.13,0,0.24,F7oHvln0-ttum,0,3
ngwRzBbO-FOcU,33,50500,Hipotecada,2.00,zSs1ue4B-xNdb,Medical,D,4000,NULL,1,0.08,F7RivkAi-oJbr,1,8
6sYUG1PP-Aac4,31,40500,Alugada,0.00,Tb9mMHzv-mEqz,Medical,C,12500,0.14,1,0.31,f7sWp63g-nZFW,0,7
mIKXx3DF-9ysE,24,144000,Hipotecada,8.00,QHmXcHT5-aCmv,Personal,B,14400,0.10,0,0.10,f7tBXTPG-gtuI,0,3
l3QGGZkb-LFWG,24,91000,Hipotecada,8.00,PUBRNSZJ-uI1E,Venture,A,7000,0.08,0,0.08,f7UT9RZt-DgEZ,0,3
OcYUPdMG-zmrD,28,33600,Hipotecada,12.00,nKJB2uXq-asi3,Medical,A,3000,0.05,0,0.09,F8i1iviQ-bFyG,0,5
B7yS01GB-p3Zb,22,45000,Alugada,3.00,KcUhqX83-HIGz,Medical,B,2400,0.12,0,0.05,f8igHMng-08k4,0,4
uHUE6gzf-sOev,36,57110,Alugada,5.00,aXjKZ2JX-r2qI,Education,B,2400,0.10,0,0.04,f8R7XLi8-XlmR,0,15
jbogyfwq-e7C6,32,36000,Alugada,4.00,N9nlehsb-8Iau,Venture,A,5300,0.09,0,0.15,F9aDvHsM-rwKB,0,6
Ly4q4Hua-so1D,22,82000,Hipotecada,3.00,lkNLDdKJ-mu86,Personal,B,8300,0.11,0,0.10,f9GgxCYe-5vtp,0,3
EKKwGxTK-J3ts,27,54000,Alugada,5.00,GiDtdsFr-Uwqq,Medical,B,3200,0.13,0,0.06,f9HZ02mT-rnHu,0,10
PvP1TDw1-ChsQ,27,100000,Hipotecada,1.00,sPZSIW7j-vRqO,Homeimprovement,A,20000,0.06,0,0.20,f9kNHP0u-jt0A,0,7
wDG2GCOi-Wati,29,80000,Hipotecada,2.00,Fs8J6dvI-OJhL,Personal,A,5000,0.08,0,0.06,f9lvbQXg-Thvq,0,9
1Irhlqb1-ohx2,24,43000,Hipotecada,1.00,h4bOxP6o-BMgs,Personal,D,4000,0.17,1,0.09,f9PxK6zb-acGQ,0,3
iFdfdn1i-D4va,33,34000,Hipotecada,8.00,c7jcC2yj-luly,Homeimprovement,D,4750,NULL,NULL,0.12,f9skH1tU-cxo8,0,3
oIUobt4g-zjvH,29,35000,Propria,NULL,MxHuqKcR-UGLm,Homeimprovement,A,8300,0.08,0,0.24,f9TvJ2Hz-K7Nh,0,7
Unj0bTPs-sm6P,21,35000,Propria,5.00,PcSKANUJ-zmI0,Venture,B,10000,NULL,0,0.29,f9y6tbcC-QF7J,0,4
uDXkpGf0-Y1A3,31,78000,Hipotecada,0.00,1TjGSFjG-3eUK,Debtconsolidation,A,5000,NULL,1,0.06,fa25FKOW-UBN1,0,7
4YW0IrkW-wXdG,24,72000,Alugada,8.00,L9WJQQRt-Mfo1,Medical,A,14000,0.08,0,0.19,fA3SaZTk-FHoY,0,2
idJGorH8-pOCj,24,74000,Alugada,7.00,Qp47PuY6-jfOM,Education,D,8000,0.16,0,0.11,fa5fEHxT-JIPg,1,2
RKMOpDTp-rOMi,27,83000,Hipotecada,11.00,3mDXxMtm-ExpO,Venture,C,2500,0.14,0,0.03,faCUFK3Q-1uHB,1,8
e1vvLkMS-1fFw,28,66725,Alugada,3.00,RgFWeWgE-gwPT,Medical,D,9000,0.16,1,0.11,FAeafSTE-zGu0,1,9
E0xRkt5U-pDwk,22,130000,Hipotecada,1.00,dJCkZFrp-a6eu,Venture,A,13000,0.09,0,0.10,fAEkEZD3-9Ubg,0,4
euC23Tbf-GfBO,NULL,113000,NULL,7.00,n5XobqNb-poH0,Education,A,3600,0.10,0,0.10,FAiKDwiS-s2lx,0,4
qsLLy8JH-MBRw,39,97000,Alugada,15.00,aTLEBrKL-Radn,Personal,B,3000,0.09,0,0.03,FAjUdeq6-IJLa,0,17
vRv1iTzH-UFQn,30,25000,Alugada,2.00,ORt425QP-2AoT,Homeimprovement,B,5000,0.10,1,0.20,FaLOpkEX-b7zW,0,7
9yjYn5mU-jhhC,22,35000,Alugada,2.00,wTAEP7v2-j1H5,Medical,A,6000,0.07,0,0.17,fAmA0iQy-nWck,0,2
zS4XYju7-5KwL,25,24000,Alugada,2.00,Az08CcZz-FGLZ,Debtconsolidation,C,5000,0.13,0,0.21,FAOuMln3-1YTE,0,3
pd2rEj4U-lTMZ,22,27000,Alugada,3.00,mRwfDLrW-kM3k,Debtconsolidation,A,2800,0.08,1,0.10,FaOv3bwq-zCIC,0,3
LB3yKDvd-1gS3,41,4000,Alugada,0.00,ryx6sr79-UdTL,Medical,C,2000,0.13,1,0.50,FaPfQLod-OO2m,1,15
tsIjFW3T-MUyb,38,55000,Alugada,0.00,l3ysMnrx-uPM8,Education,C,6500,0.11,0,0.12,fArusKjy-hLc7,1,12
Bdv64uTu-LSbM,27,47544,Alugada,11.00,qLvfqw5d-qypq,Debtconsolidation,A,2500,0.08,0,0.05,FASgxlNz-R8PR,0,5
IHbMuo9h-5OKZ,26,42000,Alugada,2.00,GhlN1bP1-Eex3,Venture,C,5000,0.12,0,0.12,fB4MOQec-uWUl,1,4
Tl6P6N3D-8ORx,29,12480,Alugada,NULL,8LP9q8Jn-kmz6,Education,A,1000,0.09,0,0.08,FbaM9flI-c2ah,0,9
IcDQ9EGS-GKOv,39,52000,Alugada,2.00,JMXuX7jj-h1n5,Venture,B,4500,0.12,0,0.09,FBB1gbF0-i1L4,0,11
flpZfspk-bUuL,23,54500,Alugada,2.00,4NHe4vfi-QLvW,Debtconsolidation,A,8000,NULL,0,0.15,fbc8cPEp-uJEB,0,2
0r2EtCqq-RBbk,22,13200,Alugada,0.00,IhXmupPe-n7Cc,Venture,B,2500,0.10,1,0.19,FBchDFPL-hmYv,0,4
5KbQYJL4-AeUR,22,64000,Hipotecada,6.00,rmNjtOvZ-ShFF,Medical,B,7000,0.10,0,0.11,fBCZybtZ-56nL,0,4
r7ASDtKJ-6XHL,25,50000,Hipotecada,5.00,DkKIteJx-PCWB,Personal,D,7500,0.14,0,0.15,fBDjdd6p-IlEH,1,4
gaYOYiiG-giqU,22,69700,Alugada,4.00,3vZ8Yycy-AzoG,Education,B,11200,NULL,0,0.16,fbF0voGT-nBP5,0,2
Nfmu6h1q-YGvg,24,49500,Alugada,9.00,k6g3il5c-t1dy,Education,D,6000,0.16,0,0.12,FBFMwgZy-Q02g,1,4
HXJOHjDm-NtaN,38,110000,Propria,6.00,7USedxr6-zmiU,Venture,C,12000,0.13,0,0.11,fbJ7U4KR-uFxB,0,11
EMBhOyqQ-eTrC,25,75500,Hipotecada,9.00,mNBenmyK-7IXc,Education,B,7000,0.11,0,0.09,FbkJvXNe-RQeZ,0,2
BNjyL0RM-gx3w,29,114500,Hipotecada,13.00,eBdP60xh-rrfG,Debtconsolidation,E,30000,0.19,1,0.26,fBLCSwbz-aWOK,0,6
DxUyApkl-CA1T,39,40000,Propria,4.00,qxCysOTw-haWr,Venture,B,1000,0.10,0,0.03,FbniUMXZ-fyGe,0,16
535nAef1-kBC5,21,30000,Alugada,5.00,MMphiZNP-bUrX,Personal,B,3000,0.10,0,0.10,fbNUW5u2-msGn,0,4
TAxE9Shk-EkHa,23,34992,Hipotecada,4.00,UdKM9kWY-umhN,Education,F,22550,0.16,0,0.64,fbofFEBN-H3Jd,1,3
ocByTJFX-2lxv,40,73000,Alugada,2.00,FPWCd90B-PKWs,Personal,D,9975,0.16,1,0.14,FBqCByXC-5kiY,1,17
KFgcJxW0-nAKa,23,150000,Hipotecada,7.00,guhnRlob-2TxT,Debtconsolidation,A,9600,0.07,0,0.06,Fbqk7iyI-SMB2,0,2
p3qItZGC-nbRk,26,40200,Alugada,1.00,kEwyz2mN-DBT8,Education,A,4000,0.07,0,0.10,fBqokylK-U7Wb,0,4
HSHB3F2d-ROKe,25,80000,Alugada,0.00,M79nnRTj-Sm2e,Education,C,9000,NULL,0,0.11,FBqy6dCF-DsG0,0,2
sLhqr4A8-aD87,29,44000,Alugada,0.00,W3FBmk5Q-Joaw,Personal,B,15000,0.12,1,0.34,fBWPKe2J-ERZv,0,9
DnTWB4wd-rRcv,33,80001,Alugada,6.00,4Jk97qfS-agMw,Education,E,21600,0.19,1,0.27,FbXbfRUk-G5NL,0,10
YX6matEP-mvp9,22,45000,Alugada,2.00,Ykj9Or50-nOzJ,Education,A,3000,NULL,0,0.07,FbxIJqIh-eS5Z,0,3
qytdkxId-GlEu,29,37920,Alugada,2.00,B0QS0lLD-yMLt,Medical,C,12000,0.13,1,0.32,FbxXonGb-mdEA,0,8
f2Ix2tvu-MLDT,37,192000,Hipotecada,14.00,j5aQKAl1-WXFi,Debtconsolidation,A,25600,0.06,0,0.13,FBxZsDUy-wXGS,0,17
S84nE1m6-6KPd,27,80000,Alugada,3.00,4C6pGX4n-t1ra,Debtconsolidation,B,4000,0.13,0,0.05,fC1J5snm-HCtW,0,8
6TBXTe1R-Ffhb,24,95000,Hipotecada,3.00,Sha5EtFr-fJAM,Debtconsolidation,B,35000,0.12,0,0.37,FC6U1g1y-nCw9,0,2
sspRivmt-LMef,24,48000,Hipotecada,1.00,5AXCXbOa-osLz,Medical,C,3500,0.10,0,0.07,fC7JEoWk-jFpA,0,4
ozxQGUie-1eIC,24,39000,Alugada,5.00,wJsQkwBi-eCvw,Medical,D,20000,0.15,1,0.51,fCbqQQCB-CLMq,0,2
UJsvvziW-fevb,54,170000,Hipotecada,12.00,D1elW9Su-uhjD,Personal,A,5000,0.08,NULL,NULL,fcGL61y1-Sn55,0,7
FoXniKmI-GHL6,25,36000,Propria,10.00,fM6BL9Fu-1emn,Medical,B,11200,0.10,0,0.31,fchy3xBf-p1QM,0,2
KuKJy3fH-4R8Y,26,88900,Propria,2.00,bX11fZtr-Oq9m,Medical,B,5000,0.12,0,0.06,fCIhEFXK-GnWT,0,4
nwTPaOsg-l0Kw,30,71000,Alugada,2.00,yoPRnhAp-fwYe,Homeimprovement,A,12000,0.09,0,0.17,fcISCbk0-DYKK,0,8
WjRdK1P5-jMah,22,88620,Hipotecada,6.00,katg4FoK-G4T9,Debtconsolidation,A,24000,0.07,0,0.27,FcLjTmbQ-nSKe,0,3
2DYBhjLz-rzYp,27,26400,Alugada,2.00,Nd1041IF-hIoH,Medical,A,2000,0.07,0,0.08,FCm54ZbT-XIfG,0,10
3GBU9q13-yGi6,22,75000,Alugada,3.00,2tc2zRHF-CTyY,Education,B,10600,0.11,0,0.14,fCNazPZz-7rER,0,3
SMkDCvbl-NgAD,24,70000,Propria,8.00,D6uPOHRk-g06C,Personal,B,24250,0.12,0,0.35,fcnBtY7U-SFuj,0,2
6sADC4d7-X9Ma,23,69000,Alugada,7.00,KRIHRQPh-hYB1,Debtconsolidation,D,6000,0.16,1,0.09,FcoeJYgQ-BH3a,1,2
0p0LdM3N-2QvH,29,104000,Hipotecada,7.00,7hcpewH0-JFPU,Debtconsolidation,A,35000,0.07,0,0.34,FcPC5zZY-UJYp,0,8
PuIXsYk6-uE4r,24,40000,Hipotecada,8.00,eh386pvC-y8tI,Personal,B,10000,0.10,0,0.25,fcrnERrm-tarh,0,2
7uLvmRRE-Hqss,23,52102,Hipotecada,1.00,x5F35rIX-IbPj,Medical,B,3500,0.11,1,0.06,Fcsk12BJ-NAwJ,0,3
dk2PCQIt-Rb4U,31,40000,Alugada,5.00,HnouY8rM-tZyf,Medical,C,2500,0.13,0,0.06,fCUp85gU-ijL5,1,5
yB4Wzwh7-CD6D,49,74000,Hipotecada,20.00,7gsloTvE-Eiya,Debtconsolidation,E,12000,0.18,1,0.16,FCUXbt1e-f4wO,0,15
OZSfP63c-KfGi,27,121000,Hipotecada,3.00,Fw6RLjdB-T5lw,Homeimprovement,A,16800,0.07,0,0.14,fcW8Zy4d-MnY5,0,8
M01lOmRE-UEFC,24,27600,Propria,2.00,DWbbDi9U-w0XO,Medical,D,10000,NULL,0,0.36,FcYEcXmk-o3po,0,2
ZknaGHtY-mjuw,25,70000,Alugada,4.00,PvB8LvLE-qxcf,Medical,B,12000,0.10,0,0.17,fd8EfWl3-11bW,0,3
TOPqZQSW-IBBf,22,42000,Alugada,0.00,iJI0Wem3-W4ig,Venture,C,3600,0.15,0,0.09,FdCqvtLi-Wm4A,1,4
NA8zWMrt-And7,24,55000,Hipotecada,8.00,ehlfDkha-fWit,Venture,A,5500,0.09,0,0.10,FdcxOlQr-f6cu,0,3
TdPtovvP-nmWb,25,40000,Hipotecada,1.00,1Gzqnolj-Uqcw,Homeimprovement,A,4000,0.07,0,0.10,FDdFrwEG-9aw8,0,2
OlDlGTfu-h7ON,22,78000,Hipotecada,3.00,E6wTT8vj-UuEQ,Education,E,16000,0.16,0,0.21,fDdHx7h0-1Xwq,0,3
FfXD42Uu-hGKc,25,75000,Hipotecada,9.00,toDGHH7A-FPXA,Medical,C,4800,0.15,0,0.06,fDEPKswI-cH8j,1,3
tM3DM7PC-cp3z,43,122000,Propria,20.00,rQ5ECZYf-Q9J1,Medical,B,12000,0.12,0,0.10,fdExyzhR-Ltd5,0,11
fghGKA1v-pyDR,33,70000,Hipotecada,0.00,isxIf6Zl-aSN4,Personal,C,5600,0.14,0,0.08,FdGKWBg0-IiCZ,1,8
iTJZTJgR-uDaq,23,76000,Alugada,7.00,hGQ2wWGl-BiGO,Medical,B,20000,0.10,0,0.26,FDhbvWny-58ON,0,3
l22Ay8kv-58HT,24,18000,Alugada,5.00,n4uAGy7E-c9Gy,Education,C,3000,0.15,1,0.17,FdIxdj3y-BKeb,0,2
lzd9kPDr-021n,24,51600,Alugada,NULL,NdX8baxA-GXfH,Homeimprovement,C,1500,0.13,0,0.03,fDkl988O-zAhv,1,2
ymhdOzvs-UbfG,31,42000,Propria,0.00,2DpUpkLI-ZTrp,Homeimprovement,B,7200,0.10,0,0.17,fdOHk1J3-qULC,0,8
K6qE3lQM-lwkv,27,138000,Alugada,2.00,PYKhJLPK-RnDT,Debtconsolidation,B,4000,0.12,1,0.03,FDoYZkPE-dTrO,0,10
jcqEz21X-Ptsh,22,71400,Hipotecada,2.00,homcQcOD-D3At,Medical,D,15000,0.15,1,0.18,FDRTnRLm-dEeO,1,3
P74Ka9J1-s6gl,27,45000,Hipotecada,4.00,0S8KoE17-R4jX,Medical,A,5000,0.06,0,0.11,Fds20BNw-kjDX,0,9
5IWCwkAL-G0kr,25,101424,Alugada,6.00,mz0FOsFc-53Sd,Personal,A,4000,NULL,NULL,0.15,fdSZYDzn-qTh2,0,2
vfNpzdOW-1T35,30,64800,Hipotecada,7.00,9F7yaxUb-Rkc8,Education,B,5600,0.11,0,0.09,FdtXJSHl-sJ0t,0,8
uMUeNbRG-JNRu,22,63000,Hipotecada,3.00,qJAwsIiW-qemX,Personal,A,10000,0.09,0,0.16,fdxUfbm1-Ec9r,0,4
NjRiUMtM-wM6Y,22,83200,Alugada,3.00,8eMUr2Nx-tXqD,Education,D,10000,0.16,0,0.12,FdYavLTt-w8oM,0,4
kibcahbs-BrNu,37,58000,Alugada,9.00,ZLpvAUsK-Pzj7,Venture,B,18200,0.11,1,0.31,fe46jl1l-F7JQ,0,17
02Xp1CEj-L5No,27,70000,Hipotecada,11.00,1DwABFbp-fs4M,Debtconsolidation,A,25000,0.08,0,0.36,fe8IgFsp-LuA2,0,5
G88Iwkqa-KezG,37,30000,Alugada,7.00,r6xQIbIu-Ye9D,Personal,B,10000,0.09,1,0.33,FeAzcw2h-kho5,0,13
m1oAU9st-bSgT,NULL,34000,Alugada,3.00,tsI76gGY-bfUh,,C,5000,0.08,0,0.08,FebHgBzl-bd6X,0,4
julCWSmt-WhKM,26,45000,Alugada,5.00,TFfxGuUM-0fQd,Medical,D,1800,0.14,0,0.04,feBy5kd9-O1G6,1,2
wsnzdhbL-9wOY,26,74000,Hipotecada,9.00,HYFPyTj0-GSUv,Homeimprovement,C,1200,0.13,0,0.02,feeFGzs8-XZcY,1,4
z7QdrWxa-WcDm,NULL,45000,NULL,2.00,Xxl6x3QC-r7Rv,Education,A,2000,0.07,0,0.03,fEf9uNbI-p9br,0,4
lx0fAyrW-LOS6,29,115500,Alugada,1.00,4DtnO1Ii-fwbZ,Education,B,20000,0.10,0,0.17,FekCOpzM-vd9F,0,9
QN0877rC-ezbk,26,32352,Alugada,0.00,5Lx0IKP4-0PuQ,Venture,D,5000,0.15,1,0.15,feLGmPqz-Ji3T,0,4
fUHeCZwJ-no1x,33,62500,Alugada,3.00,pJIhQ49S-LthR,Debtconsolidation,B,18400,0.10,0,0.29,feoHyHUh-47Ns,0,7
yvIkctME-Y9vP,24,85000,Hipotecada,1.00,sfJuvZ23-WRrX,Debtconsolidation,A,4400,0.07,0,0.05,fERciUwa-fBj9,0,2
JzAdDM7d-fJys,35,10800,Alugada,NULL,OSkkmmFe-dRwl,Education,D,2500,0.15,1,0.23,FerMSBnI-Kvh8,0,5
tqGMI0Gk-0dGU,21,50000,Hipotecada,5.00,PNnbEW8L-vNrZ,Debtconsolidation,A,5375,0.07,0,0.11,fEUvzHiP-LlPp,0,3
1B4A7aXT-uotS,26,40000,Alugada,3.00,WsbN9JKc-C6W8,Venture,C,9600,0.14,0,0.24,FeyqXwpI-Pq6x,0,4
P5ESJQCv-1Rjl,24,46800,Hipotecada,6.00,ZxBU3779-H8Xq,Debtconsolidation,A,12000,0.07,0,0.26,FF5UyoMr-7JbS,0,3
OwNACgIQ-O5jz,31,30000,Hipotecada,5.00,I3vhkQKh-K8sD,Medical,D,4000,0.16,1,0.13,FFEPN3it-jyit,1,7
Ke3nGp32-Xzq9,29,73000,Alugada,2.00,tF4tdrqJ-Yftp,Homeimprovement,A,8000,0.07,0,0.11,FfH1Fv7w-MYBH,0,7
cFIgyzTQ-tNqB,22,NULL,Alugada,1.00,78iuirmR-Me9y,,C,25000,0.15,0,0.30,FFmhefHG-Aio7,1,3
oSqmgeoo-6HcC,29,130900,Hipotecada,11.00,vRUWiMeN-1vBw,Venture,B,4800,0.12,0,0.04,ffmpZY1l-r9cN,0,9
NU2FiNLz-mGsU,29,48712,Hipotecada,13.00,tDGJAwDa-aYC3,Venture,A,11050,0.05,0,0.23,ffoiTgHk-rRyj,0,9
R0zfPII3-kfz9,66,54000,Alugada,3.00,qLbCEjlT-kX6B,Medical,D,8000,0.16,0,0.15,ffqqUGdv-QO0H,1,26
8kAU7XZW-KDBK,23,44724,Alugada,7.00,JG7wuGux-K25P,Venture,B,6500,0.11,0,0.15,FfsONnpj-NBCi,0,3
qdc11pxM-Ny1T,47,37000,Hipotecada,6.00,vTvLFBHD-3bFb,Personal,A,7400,0.08,0,0.20,FfT8Ybn8-DdSp,0,13
fJ0edbm8-Ilwk,22,91000,Alugada,2.00,sq0lBzqY-w5yH,Personal,B,8000,0.12,0,0.09,FFTkCWRW-OwPy,0,3
OymK6fi6-lI56,25,62004,Hipotecada,10.00,eaNY5x96-t9ds,Homeimprovement,C,15000,0.13,0,0.24,ffuGYamJ-NfOY,0,4
w2qDWo13-49vs,27,57770,Hipotecada,3.00,xotSv471-KX4s,Personal,B,9975,0.11,0,0.17,ffxZbZW8-kS9w,0,5
YvKUETlL-mhKD,44,102000,Alugada,9.00,IorDkqKq-ndpK,Medical,,1400,NULL,1,0.03,fFycbdLp-GMFy,1,2
n1uGWP70-6aad,25,180000,Hipotecada,9.00,0KFBYY1q-ofoC,Homeimprovement,B,14400,NULL,0,0.08,fFYOg5dY-qK6y,0,2
uFBwLE2R-PjZu,30,29004,Alugada,13.00,N2wBQGcg-MxAW,Medical,E,2400,0.18,1,0.08,Ffz32Si9-bDw8,1,7
L7b4WzY7-m9MO,27,69000,Hipotecada,3.00,PXgRuoOC-QhS4,Education,B,4000,0.11,1,0.06,ffZ661Jf-WOQx,0,8
P7AKXbTp-KFKt,35,55000,Hipotecada,4.00,XvnGTQFd-U1a7,Education,A,8500,0.08,0,0.15,fg7yAeUC-PHG9,0,8
03dxIafi-8oix,22,90000,Hipotecada,6.00,PhEHSYZJ-ohhy,Medical,B,6000,0.09,0,0.07,fg8vminY-K1qA,0,2
mKoJbC6b-SZn4,24,60000,Alugada,4.00,QS0el12k-DzFe,Personal,B,12500,0.11,0,0.21,fgA16Q17-8zeO,0,3
6EiXC91h-Zc7W,28,68553,Hipotecada,1.00,C4RMGOkj-4yEi,Homeimprovement,C,15000,0.14,0,0.22,fgAIr1y2-NeER,1,10
dYbyZmxh-fwKJ,22,60000,Alugada,3.00,p5f3SbN7-DsnB,Personal,C,5000,0.14,0,0.08,FGaLPLGk-Z9qE,0,4
nf5skQ6c-9JSo,23,44500,Alugada,2.00,rpZO6bTJ-IKZK,Education,A,7000,0.08,0,0.16,FgbOhEcq-O3S4,0,2
vxpee7Cp-cBjM,22,26400,Alugada,0.00,qJjhj8HF-3Jb1,Venture,A,6000,0.09,0,0.23,FGFFJUgc-zIUN,0,3
kW7cvvn6-LTyE,30,70000,Hipotecada,6.00,iC4MaAWb-ZIux,Homeimprovement,B,12800,NULL,0,0.18,FgFTqUWR-uyTW,0,7
KvkNCFTf-l1OG,29,68500,Alugada,4.00,WKMvyHTs-Jj2Z,Debtconsolidation,A,2000,NULL,0,0.03,FgjdacWn-CxOx,0,9
OjRu9i1E-v7Lh,22,18000,Alugada,0.00,IznlYOmB-5sWd,Medical,C,3000,0.14,1,0.17,fGksb4d0-TH7L,1,4
IiyY6qL7-Tkid,24,44000,Alugada,2.00,729ErEcc-2W7w,Education,C,5000,0.15,1,0.11,fgmEL5HX-cC4e,0,2
rJ3rWYwZ-voiR,24,54000,Alugada,7.00,kPgLeP29-oMb5,Personal,B,5200,0.10,1,0.10,fGpfe8DH-nQ6g,0,3
7OGfyYxn-S9OW,23,30000,Propria,0.00,xdKd73p1-4Ke4,Personal,B,3000,0.11,0,0.10,fGpv6m2G-EYz6,0,3
JJNScA4j-Mhsv,26,80000,Hipotecada,3.00,Mb0CEG7c-1WjR,Education,A,18000,0.06,0,0.23,FgQfNUct-7csy,0,4
DoyI6xRQ-2vbh,28,60000,Hipotecada,12.00,i2wR5291-0GMy,Debtconsolidation,C,16800,0.13,0,0.28,fgqoOqT2-3p46,1,7
M6yehmBg-HhWs,33,44000,Alugada,6.00,JMsvnhCt-8BiL,Debtconsolidation,D,6000,0.15,1,0.14,fGWZ2JKU-Ltii,0,8
TOmaNH46-vzHX,32,30000,Hipotecada,6.00,Dy53nNLK-1NOW,Venture,A,10000,0.08,0,0.33,FGysKxk8-NOJC,0,9
uEOsSZH4-CIm7,24,40000,Alugada,8.00,LnxfHwJd-tdvi,Medical,C,4500,0.13,0,0.11,fgZCqYMu-fw6D,0,3
2wY9NYEy-1OLH,29,50000,Alugada,5.00,5ps4JvrI-MO5D,Debtconsolidation,C,6000,0.13,0,0.12,fgZN18I2-gvZa,1,7
P33FmB0j-bCdL,27,49500,Alugada,6.00,PQ6pceqh-lPO6,Personal,C,6000,0.11,0,0.12,FhA43nnx-hIRA,0,8
Gr8MhjDI-MCg1,36,130000,Hipotecada,9.00,scx8Pjmp-ZFfP,Medical,B,12000,NULL,0,0.09,FhASpwXB-ZTBp,0,14
oLWwpPfa-HvIZ,23,75800,Alugada,0.00,rsUjmtQn-PiBC,Personal,A,7000,0.07,0,0.09,fhE01WBN-2KpK,0,2
ZZ41xYZt-oZch,31,26988,Alugada,NULL,txgCHDym-TG6Q,Venture,A,5800,0.07,0,0.21,fHIsaQH4-ELgM,0,9
