mutuario_id,mutuario_idade,mutuario_renda,mutuario_moradia_status,mutuario_tempo_trabalhado,emprestimo_id,emprestimo_intencao,emprestimo_nota,emprestimo_total,emprestimo_taxa,emprestimo_status,emprestimo_margem_renda,hist_id,hist_inadiplencia,hist_anos_conta
XNxhDwUz-sP3L,28,31000,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XO1r3RzN-Wi1g,26,35000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xo38zMuG-x24g,24,95000,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xo7GnxXg-FyXu,27,96000,Hipotecada,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xo81Lria-8FqD,21,82000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xoC1T2oW-iq2L,34,65000,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XOCnkMHu-O2GR,28,46739,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xOD9h4ri-iLMk,27,72000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XoEjBSdL-xnxc,23,50400,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xOGD0mW6-DOIz,24,50000,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xogDPuDC-MKu9,26,55000,Hipotecada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XoKLD4bn-7PJG,27,60000,Alugada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xOmXvNdO-QHWQ,33,79440,Hipotecada,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xoNORcJ6-86vl,22,42996,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xOo4cv70-XNPZ,24,160000,Hipotecada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xOTcHLSA-3zGi,24,56000,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xotqMjvz-ATh7,30,135000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xotwe0bo-azvJ,24,41000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xoUZeg2g-IAIU,40,187000,Hipotecada,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XOw0QOGC-Yx3G,28,300000,Hipotecada,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XoYK5YF3-vSPa,29,69600,Alugada,13.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xOZc5KUm-f17R,28,73000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XP6Wykjo-Xb4M,24,54000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xP7aduhn-Xejn,22,55000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xp8AOpHD-WE1i,27,75000,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xp9Lw9F9-QbT1,31,39000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XPDO9x0T-mZy5,25,75000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XPgTUAOo-aYOL,23,30000,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xPiinIcg-tZu7,27,54000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xpKRfbR6-KIxu,25,30000,Alugada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xpMNftb5-MTtB,31,54400,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XPn7lWEA-P5Sr,28,60000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xPO9kbzr-vxzq,22,62500,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XPobK7dk-i2Hs,37,103000,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XppHhrwp-OF2e,43,45000,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xpR4eZtu-Ys1a,25,90000,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XPrlSu3S-pkon,32,39600,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xpsy0Nxj-OY2O,22,42500,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XPTYpZLR-P5l4,34,29004,Alugada,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xpuICHXx-H8bo,40,98004,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xPvzNUvj-ebb8,25,50000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xpXxSXwQ-rTeg,26,46800,Hipotecada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xQ02h7Dz-7unh,41,36000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xQ0BnHcq-Hpl9,24,36000,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xQ4qRASI-QqWD,24,26650,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xq6aawSZ-LGjE,24,56000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xq9XOoiR-oaRi,22,60000,Propria,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xqBMCHXg-LwMp,23,42000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xqBMjB5h-TJmK,24,46800,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xQC4axKk-PUH6,22,72000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xqifaa5E-0yxs,37,24000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XQiLLpEL-rhJN,26,51600,Propria,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XqJwZl3R-8qGU,22,44000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xqjx0Sw9-bz9o,32,175000,Hipotecada,17.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xqLcY5sB-q4me,32,38000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xqMuODQ4-JbxS,26,50760,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xqQFpQxQ-EFEO,40,14400,Propria,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XqRkoggy-XlE8,23,65000,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XQRYqwn2-1OnI,40,80000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xqtccsxc-ThUm,24,78500,Hipotecada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xqTIjdx5-ak8w,28,79701,Alugada,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xquzKpKq-a6e5,27,55000,Alugada,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xqwlZEPX-kUy0,40,38004,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xqWO306A-Cjgy,23,85000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XQWpNmB4-QOfd,21,20004,Propria,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xQxNhPLI-5QjP,31,57800,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XQXr7Gvt-CTGS,23,33012,Propria,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xqYJbLPg-CaRJ,23,56600,Propria,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xqZ955ZQ-kYko,22,72000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xR0E96xa-dqG4,23,40000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XR6iBEHC-hX3T,24,16000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xr8I86XE-mEwG,25,49000,Alugada,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xr94E2jd-PI8F,22,75000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xR9NgLWB-jxw9,26,60000,Alugada,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XR9qPw2N-gNCk,27,53550,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xrcdMXL6-XAUH,22,63000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XrdbJ2NT-8Otq,27,70000,Alugada,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xrEfSTPk-uyrY,28,24000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XRgQq7ZR-obez,23,17004,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XRi7mZkz-FYuw,36,84996,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xrisA5Er-hu46,23,45000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xRoWTQ1W-YpYk,25,55000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XRqclvgp-yGU1,31,34800,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xrrnDGnQ-4Ekf,41,58000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XrTepty4-5PdA,23,45000,Hipotecada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XrWInuul-i4hx,27,78000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xrwQF2WF-PlIa,22,32400,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XrypBW48-cjX8,23,45000,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xRzwRJPx-qyJh,29,85000,Hipotecada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XrZyCMf2-HEeJ,23,60036,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XS3FYw2P-GD4B,35,17000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xs5ciQx0-20xZ,24,106000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XschYlXy-i3Ll,27,44000,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xSFSc6Bz-oG4B,23,59000,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xsg1MPoa-nuzr,41,90000,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XSnbLWiQ-elHo,22,80000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xSNsw84f-NdXq,26,72000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xstIMDiU-RvMq,28,105000,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xSuQBwsm-GCdA,23,73000,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XSWWE3eA-DIRY,29,50000,Alugada,13.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xSxLyvnF-bsbd,41,90000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xsZ0Y3Dk-fBEi,22,100000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xSzYO36r-Z5JH,27,43000,Hipotecada,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XT1SKSnx-GPeJ,26,48000,Alugada,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xT8yUyqx-HXfj,25,44000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XtCQLUJX-0OgE,29,56500,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XtCTcdU1-OrWP,23,65004,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XTdjlxvj-GDU2,24,56400,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xte0jz7K-mBrn,36,63000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xtek83zR-8aUE,25,65000,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xTFLT5af-lMiH,22,32000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XTNKphuh-g02I,32,60000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XtnPk8eZ-9GM3,22,48000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xtoPhd07-ObSX,23,36000,Propria,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xTorvMPr-8ssN,22,60000,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xtqzumkr-GvGv,31,88000,Hipotecada,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xtRAyZ2k-lx66,36,70000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XTrQoEDf-tZhT,23,48000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xtSOX7uj-pzAn,26,100000,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xtSqjyTs-ZIue,33,56000,Hipotecada,13.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xtSvJmUd-KGEi,23,60000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XTu5gzp8-AgKo,36,110000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xtvt3fIU-t8ad,36,40000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xTwnktbX-3OhT,22,42000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XtxoN7l8-98sg,22,106000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xtxsxcvb-jXCC,37,66150,Propria,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XU1jYotp-w3v1,34,87600,Hipotecada,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xu4Z5trj-xxLt,21,68004,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xU6MfwfD-7fCd,23,12000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xu71URmc-KISI,28,52500,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xu9U1xnD-RXDD,25,38000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xUCD0oO8-K9C1,25,57500,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xUCnUuW4-zxIa,23,65000,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xUcvTNnM-fMko,24,40000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xufBwuja-0FBM,23,103000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XufdipPK-qqcs,26,27200,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XUFz5tUC-v29c,30,48409,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xUgvEKZ9-U7sL,23,54000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XUJ3Gghv-zDCK,24,67200,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XUJWRqAD-6MRM,21,30000,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xUKtr7FR-4X9a,28,44995,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xuMOAwax-KTzr,23,115000,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XuNJJ0kp-ClLU,33,102000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XUPTvRhk-194m,22,120000,Hipotecada,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XURG0cXb-qaLJ,37,79900,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XUrhkDvY-t8S1,27,85000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XuRi7ukP-Xrrr,23,27000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XusZNKq9-SAYq,23,60000,Alugada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xuUJXFTH-1zcu,29,34000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XuwnuXgi-5mG0,20,188004,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xUWp5lU3-jgIm,35,20000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XuX7nrNg-bM5C,22,45000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XuXpER6K-wJ7b,24,33000,Propria,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xv1FogzK-YdkB,26,80000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xv6mCYF5-fDJH,22,39996,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xv7cRDd3-xkbs,21,65500,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xv7KhQte-BY0s,36,40000,Hipotecada,16.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xvgiz39w-ainK,26,72000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xvLCus0R-XcUI,38,60000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xvNktW0Q-LEHn,21,56000,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XvqCXmEg-ISvP,31,40000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xvsrXCEl-OHcS,24,65200,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Xw1vhvd9-q7NG,26,32000,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JFfnzTJb-xHvi,26,86000,Hipotecada,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jFg0U1Dj-Hw7j,32,106000,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jFJshSaP-6Wod,28,55000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jFK80XEC-0o5w,29,67422,Hipotecada,13.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JFmRyXJa-xFa6,24,30000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jFRbusz8-sHyp,24,72400,Hipotecada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JfrIaHxP-n8Ff,21,55400,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JfsEr8vh-8pdM,23,33000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jfw7pmIe-jqcj,22,60000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JFwaQiWY-WLW6,31,37000,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jfxvRAlH-hIXp,28,51000,Alugada,13.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Jg1Y44rq-sFjF,27,33000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jg5N5BzZ-c23y,26,40000,Propria,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jG6Ks5tp-m3ue,35,70000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JG7aYskF-TftU,25,39000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jg9rx4Y2-O8dI,22,23000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JgaAqPR2-qcSI,25,30200,Hipotecada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JgaEGYRJ-NnRU,27,51456,Propria,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JGbvmMO2-uUz6,22,50000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JGcIxStD-jW50,22,69528,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JgEDorIO-GJyn,27,120000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JGEFTPr6-WJIy,28,99996,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jgGUTEMD-as7U,23,103240,Hipotecada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jGhXmMYA-Nqjk,37,75000,Hipotecada,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jGIcOPp7-4f5v,24,112000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jgJG5hHM-TCKt,26,95000,Alugada,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JGN7PK23-pv7r,24,35500,Hipotecada,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jgNoNrt3-QID7,22,54000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JGQhZtIs-whSH,23,33359,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jGS7rcwu-sD3z,23,38000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jgsoaUwF-MEsf,26,36000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jGzaHdLT-LXGs,36,100111,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JGZjDKex-q5Oa,22,35000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jh6NfZCH-Lv2I,26,125000,Propria,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jh6WPYOM-8peH,22,67145,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Jh8859NW-cKUe,23,95000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jhaQRqda-mY1Y,36,17640,Propria,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JHc1BaMd-72YZ,25,60000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jHF702ji-7CDv,22,50000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
