mutuario_id,mutuario_idade,mutuario_renda,mutuario_moradia_status,mutuario_tempo_trabalhado,emprestimo_id,emprestimo_intencao,emprestimo_nota,emprestimo_total,emprestimo_taxa,emprestimo_status,emprestimo_margem_renda,hist_id,hist_inadiplencia,hist_anos_conta
c3pGliOJ-hqtN,23,119496,Hipotecada,7.00,qlKYdUDk-yAb4,Education,A,12000,0.08,0,0.10,tGI6IflT-iNtR,0,4
zW1MBOl2-aSGA,25,30000,Alugada,4.00,cj9TiTmx-8glm,Medical,A,10000,0.08,1,0.33,TgiUl205-1kzd,0,3
CesqwZwE-aJyI,26,147996,Hipotecada,10.00,FRHAQY4n-9pOU,Debtconsolidation,A,7500,0.08,0,0.05,tGIzu0TS-78iE,0,3
Ft706GJD-4ez7,31,96713,Hipotecada,3.00,Y2udnkzy-48b5,Debtconsolidation,A,7000,0.08,0,0.07,TgJXNtI4-HRek,0,6
X4fCIsOH-diz7,28,63000,Hipotecada,1.00,sFvxyxCC-YNRo,Homeimprovement,B,11500,0.10,0,0.18,TgJYcl3Z-FhxE,0,8
Wsg5IBUZ-gPEg,34,18000,Alugada,0.00,ZO4a7e04-zXG3,Debtconsolidation,B,1500,0.11,1,0.08,TgmOB74j-A1hU,0,8
uFjPRJYe-am5E,22,12600,Alugada,2.00,daN24KwG-gCRG,Personal,B,4000,0.10,1,0.32,TGQzNKEi-kUxS,0,4
7vBIBhhj-Tw8I,31,25000,Alugada,0.00,7iUfHIK7-qU2e,Medical,A,13000,0.09,1,0.52,TguKyi04-Z8Tl,0,7
vBrmyOzx-yirA,24,14400,Alugada,4.00,W5HDJDxf-Uhnv,Medical,A,4050,0.07,1,0.28,TGvgW1nr-r60t,0,4
0xrcnaKQ-lt46,21,125000,Hipotecada,0.00,l2EU9Cit-mqhb,Personal,A,10000,0.08,0,0.08,TGXoNdRX-DkAf,0,2
adAFikKJ-jswx,22,66500,Alugada,0.00,YyfsgKqz-F8g5,Venture,D,10000,0.14,1,0.15,tGzK51wr-Od1N,1,2
qUxdSbtB-0sEt,27,81000,Alugada,4.00,jHPCaxPc-A0AU,Venture,B,6000,0.12,0,0.07,TgzPgRcj-87nf,0,10
TURsM8Jf-jTfQ,22,35004,Propria,0.00,Dz9yUA4s-vl9N,Medical,A,10000,0.08,0,0.29,th35jgqJ-YL2v,0,4
eSzjgmUF-aOuD,40,70000,Hipotecada,6.00,h4prPMJP-QeAL,Medical,A,18000,0.08,0,0.26,th3q1QZx-ZdXh,0,12
xx9D96Jm-Uhz0,31,77940,Hipotecada,3.00,DsxQdoJZ-ihmU,Venture,B,16250,0.11,0,0.21,th4y4Ryk-M2Sk,0,9
rHkkOz6v-b6D5,27,65000,Alugada,5.00,QwkWBI5U-bhnI,Personal,E,7000,0.17,0,0.11,Th5IcjTW-evcu,0,9
gT2jeIvR-DREz,23,27000,Alugada,6.00,8edX2Hg4-K4eB,Education,C,6000,0.12,0,0.22,TH9bcFQ6-h4X9,0,3
SHdUh0pk-cahD,NULL,47000,Alugada,3.00,ig8zPIKr-l1pv,Venture,B,12000,NULL,0,0.11,TH9RuHOK-8WhS,NULL,3
1uCrwF8N-DjZd,24,40000,Propria,4.00,UygeLeu4-dv8b,Personal,C,2000,0.14,0,0.05,ThBdcz5O-i9sg,0,2
qspy1iwO-z1o4,24,91000,Hipotecada,0.00,HXlC1enE-xmBl,Personal,A,1000,0.08,0,0.01,THDmgBkg-N9k1,0,4
Ku2mAajT-3kj3,23,54096,Alugada,2.00,u9YPTlBw-r692,Personal,B,4900,NULL,0,0.09,THfcls3I-NBPg,0,2
gefYdKAQ-8HUH,30,36996,Alugada,5.00,80bGsnfi-KLiP,Education,A,10000,0.09,0,0.27,thH5WQWe-XPBI,0,6
U0hspSHF-5sd3,34,103363,Hipotecada,4.00,lg6CLhQ6-mdNA,Venture,B,15000,NULL,0,0.15,tHjxWfoU-45mR,0,5
0YThKPpr-wOmr,38,85000,Hipotecada,4.00,Dht5AcPc-c5i8,Personal,B,6000,0.11,0,0.07,tHP5h6KM-1zAc,0,14
pDgH8L47-nwZ3,26,45608,Propria,8.00,OLy0uU87-pdMZ,Homeimprovement,A,11000,0.07,0,0.24,THpPWE5S-aiZ2,0,2
f00ByIxi-wRrb,24,51160,Alugada,5.00,fSp5GwQ9-szfR,Debtconsolidation,B,10000,0.11,0,0.20,Thuxm9Ud-4hzT,0,3
Ub36fySn-7Ch1,26,66000,Hipotecada,9.00,6BUpETsg-ZfaX,Debtconsolidation,D,15000,0.14,1,0.23,thWxdEnL-MbmG,0,2
TiX8nswu-Acfr,27,51000,Alugada,1.00,YQqFl1Yk-ASCE,Homeimprovement,B,8400,0.11,0,0.16,THXsbHxN-pwgn,0,5
iiCR3mSt-3ith,30,84300,Alugada,4.00,gvJSAWxZ-B5YO,Personal,B,12000,0.09,0,0.14,tHyzCvGU-aRkL,0,7
t2JUONtI-aTti,32,75000,Alugada,3.00,srnPGbXm-ji7T,Venture,D,12800,0.15,0,0.17,Ti44siAT-W5Q4,1,9
sCdh4973-ejmQ,28,45000,Alugada,1.00,CxYpgGh6-KKrF,Medical,B,10000,0.10,0,0.22,Ti4xNUYu-pYve,0,5
SFvf9I0u-fhoq,42,75000,Hipotecada,2.00,UIgGHjz4-T6Nu,Education,B,9600,0.12,0,0.13,TI5kdnzk-9UBG,0,11
1kbTzKLy-XuBK,46,80000,Hipotecada,13.00,d5YUEzJR-9bJr,Homeimprovement,D,20000,0.15,0,0.25,tI9Kopnn-XQxF,0,13
q8Rvpz43-llpD,27,90000,Hipotecada,11.00,G8OZEoaF-0ICs,Personal,A,10000,0.09,0,0.11,TieSADe2-iNMb,0,7
9rE5EsHv-zfks,22,60000,Hipotecada,2.00,8ftO0r2w-qL9R,Education,B,3500,0.10,0,0.06,tifwRo4b-KDvP,0,2
puFH2jId-fYn1,30,20520,Alugada,0.00,4AElqFkP-JQ7j,Medical,B,5000,0.10,0,0.24,tiGQEEBu-EOky,0,9
zCRIlUtQ-kYl6,23,47496,Alugada,7.00,oEeBJYgT-CN3N,Education,B,3500,0.13,0,0.07,tIIeunMC-SPia,0,2
BYAo1Fao-8BRG,23,76000,Alugada,3.00,6MS0GZaf-2n6K,Medical,C,13000,NULL,0,0.17,Tiih2RRp-wTkQ,1,2
BLM8MwHC-Kmrb,37,42000,Hipotecada,0.00,GSu3AeIJ-mbwh,Medical,C,5600,NULL,0,0.06,tIK4Cy8a-CEWc,0,5
kaAULhYE-ABf7,26,64000,Alugada,3.00,tNzkp7Qu-TGTO,Debtconsolidation,A,9000,0.06,0,0.14,tIlRXux3-ARff,0,2
q9lTBN4x-ZSvn,26,36000,Hipotecada,6.00,Oqllu045-EIrR,Personal,A,4000,0.07,0,0.11,TIMu63Er-FrpX,0,3
CE0Agl4t-wjlF,26,42600,Alugada,3.00,98nJImU6-aZ0P,Personal,D,9000,0.15,0,0.21,tiQZOb46-a7fF,0,2
6wkyNTR2-k9Ko,26,75000,Hipotecada,4.00,UHqn1XMA-g5ts,Homeimprovement,A,7000,0.07,0,0.09,TIZKQFoC-fJvl,0,2
YiuCHfRp-xmWG,22,31000,Alugada,2.00,c8YC3fTM-BzYw,Education,A,6500,0.08,0,0.21,TiZt7XRY-XO8j,0,3
2ThJ5jjw-wC2P,26,66504,Hipotecada,10.00,wGnAUubc-vGBH,Education,C,12000,0.13,0,0.18,tj4MIpQh-KWPd,0,3
EWWUAeo3-Mdz0,29,35000,Alugada,1.00,EkojReJB-xEDi,Debtconsolidation,A,10625,0.08,0,0.30,TJ695oYa-3NnU,0,8
BJilgFhf-ZYpg,27,52275,Alugada,7.00,IfjQ2DC4-hLkH,Medical,D,20050,0.18,1,0.33,tjBGmCi2-bgch,1,10
Lo9hbmzq-QiTt,28,108000,Alugada,2.00,ECHWWJy5-HbrP,Personal,D,20000,0.15,1,0.19,TJEDr2EU-FR1b,0,7
i3Uwv0Iz-PHS8,23,33000,Propria,5.00,gpDUdMv3-O2p6,Venture,B,3600,0.12,0,0.11,tJEeRD3M-27Pg,0,4
MJKLkxia-wZ5p,29,75000,Propria,NULL,gdQoS6U9-4tSY,Education,D,5000,0.16,0,0.07,tJGcJAEv-Ee8Q,0,10
wrsH578m-evKg,22,42000,Hipotecada,6.00,dKb4vrB5-k09q,Medical,A,5000,0.09,0,0.12,tJh7vKZk-UNXE,0,2
KmyxUXye-YqXb,25,18000,Alugada,4.00,prUd6s4f-9gg1,Debtconsolidation,A,2000,0.08,1,0.11,TjKJmRKq-1ILE,0,4
oyYKtO7D-Th33,25,44000,Alugada,1.00,9yndhtJW-FOuK,Medical,D,8000,0.13,1,0.18,tjmejDki-Ox4K,0,2
I2c8p1J5-Fydp,24,75000,Alugada,4.00,zWWXsi70-29Nr,Venture,B,6400,0.10,0,0.09,tjNihlIC-PHSe,0,4
ULjyutr8-CbHa,22,75000,Hipotecada,3.00,2YLB01mt-Iwto,Education,A,9000,0.06,0,0.12,TjNJvK99-jQkG,0,2
sbc1aEn7-5Qnh,37,56000,Hipotecada,2.00,aL2QUHkB-ILQx,Homeimprovement,,12000,0.10,NULL,0.16,tJpe98kv-wnvn,0,7
8sYqRvMU-2n8l,25,130000,Alugada,3.00,dBBJnpYD-K8lz,Homeimprovement,A,2000,0.07,0,0.02,TJPOZg8n-5NRr,0,4
GGA9jvrc-vOJT,24,40000,Hipotecada,6.00,0H6cWJ6F-sYg2,Debtconsolidation,B,5000,0.11,0,0.13,TJTZheic-jp42,0,2
ikMSSFyG-Fh0O,22,70000,Hipotecada,6.00,HPZEhShG-Uazq,Medical,A,6000,0.06,0,0.09,tJWqqlxB-hxBc,0,2
hfhPDjvt-qE0q,23,45000,Hipotecada,7.00,fLwdWA2m-dAgQ,Venture,B,14550,0.12,0,0.32,TjyecRlv-1n0p,0,4
2XySxSMJ-NTtP,28,36000,Alugada,1.00,Li76HStX-R5X4,Medical,C,4800,0.13,0,0.13,tk0uklLa-6CWl,0,9
R07IcC7H-f0a6,22,12000,Alugada,0.00,u0Rc0R8G-chMj,Education,C,1000,0.14,1,0.08,Tk2M3Yje-kZEO,0,2
cqU3PXx0-spr7,30,98000,Hipotecada,14.00,70NQ31Py-txKh,Education,B,9000,0.11,1,0.09,tK4P4Kmx-Dolu,0,5
zb1aL6XK-5AUL,27,32760,Alugada,4.00,FfvmDin5-3BUd,Personal,D,5000,0.15,0,0.15,tk64iTWm-0e9D,1,9
MBHzp2ER-1PwH,21,40800,Alugada,3.00,x9OkRaU9-TqlA,Medical,C,13000,0.14,1,0.32,tk9mldFz-933p,1,2
QJeYmqsT-YWrS,31,24000,Alugada,3.00,uGCre0tA-um0t,Venture,A,6000,0.08,0,0.25,TkCkebMi-TKOp,0,9
GOABmkNk-XdQC,21,18000,Propria,5.00,fT81TpqF-e4Iw,Venture,B,3375,NULL,1,0.19,TkdMCWCd-NOhr,0,2
mThijZSQ-9Atp,35,200004,Hipotecada,19.00,3YZEMatK-acsc,Debtconsolidation,A,6000,0.08,0,0.03,TkDOsm3k-1HqO,0,8
JierCHO1-hTPU,36,74000,Hipotecada,9.00,unGd8J2X-ZG0u,Education,B,1500,0.11,0,0.02,TkiuWZJc-Ie5i,0,16
qBMutJmt-wiQU,23,79100,Hipotecada,4.00,fQ4eOIB7-H51z,Venture,A,3300,0.05,0,0.04,tkJBU88U-FyZe,0,3
cNhUkJZ7-aind,25,66300,Hipotecada,6.00,eS2MNMHS-m1SC,Medical,C,20000,0.15,1,0.26,TKNwQwzq-S1El,0,4
1bCNrWUp-ug7B,25,45149,Hipotecada,NULL,MOkDnrE3-OwvQ,Education,A,9000,0.06,0,0.20,Tkqvxj90-lIKb,0,4
TTlQ1C0w-n9bD,22,72000,Propria,6.00,DxxYRGN6-0avB,Education,B,16000,0.10,0,0.22,tKukALQ3-4FWE,0,2
AjFaHTKE-11yt,32,202300,Hipotecada,9.00,il5dHBhd-obz2,Medical,D,25000,0.15,1,0.11,TKxelkCO-kxAl,0,7
Wr2olgF8-vYl4,23,97000,Hipotecada,0.00,MWbvvpYx-B9ve,Personal,E,15000,0.16,0,0.15,TkxpknaQ-kJao,1,3
yX79fZAr-tUDt,23,NULL,Propria,1.00,Wp2XFTbj-mvCb,Education,B,4800,NULL,0,0.10,tKyfN3kQ-2wYo,1,2
4aKvU2IS-tdbh,28,80000,Hipotecada,8.00,Z8evS5ya-Nb11,Education,C,13000,0.13,0,0.16,tkZocbks-h4r5,0,5
aSeMvUnl-pezS,35,71004,Alugada,0.00,GzRGnaQU-vbnP,Venture,B,25000,NULL,0,NULL,tL73kImR-KGpj,0,4
JAEbsJTW-e4fp,24,45000,NULL,2.00,qb9ddDh1-bkkI,Debtconsolidation,,7800,0.12,0,0.09,tlDJpnf7-XSnI,0,3
RpaAz4dd-j6Am,28,59520,Hipotecada,9.00,gS1mBuce-axdu,Personal,A,5000,0.09,0,0.08,Tlg4XgaW-UOAi,0,7
6egnMase-7ikq,22,38000,Hipotecada,5.00,SIFTEhg9-FKg2,Debtconsolidation,B,10000,0.12,0,0.26,tLJU2axS-REGF,0,3
g5nSdPdb-JM7M,23,38400,Alugada,3.00,peyXn9EM-57PS,Debtconsolidation,A,6250,0.09,0,0.16,tLNAJnZ9-OyrD,0,4
CxF38fJH-bfEo,21,19200,Propria,0.00,nhrYDkT3-tfSD,Medical,B,2400,0.10,0,0.13,TLOp3fsw-c0cP,0,4
QxRUsoaP-GZ3X,22,30000,Alugada,3.00,Ed55bL2b-Jab4,Education,A,4000,0.08,0,0.13,Tlosp4yJ-BC95,0,3
DcDIFjZz-6oLR,22,45000,Propria,6.00,3MkX0Tt6-DM9j,Education,A,4750,0.06,0,0.11,TlTb5S09-2sjT,0,4
wkhNWd7q-klxI,21,29004,Hipotecada,3.00,nyeCHctD-P2a4,Education,E,7400,0.18,1,0.26,TltNE0zi-9uqL,0,3
oOavEfjp-PLoP,22,43000,Propria,7.00,irvznPBI-gY0D,Personal,A,6000,0.08,0,0.14,TLUQOChO-SW0F,0,4
SpBZ1MNT-tNxO,23,94200,Hipotecada,6.00,M4tap041-QrKH,Education,A,18000,0.07,0,0.19,TLv0dbqA-164W,0,3
JepaoudW-kcXA,32,84000,Alugada,NULL,DI84yKZ5-ptiL,Personal,B,14400,0.12,0,0.17,tLY1tEhZ-FQlo,0,6
kF0oB5Av-OKMe,21,32400,Alugada,1.00,UzYWsYrb-nYrP,Education,B,10000,0.11,1,0.31,tLzW7d39-ADUc,0,2
1H053sDf-frW4,23,39000,Alugada,1.00,BUdpMBoy-5jZv,Education,D,6000,0.16,1,0.15,tm5a7nbG-oUxd,0,3
0bBF4FGf-Gvi6,22,25000,Alugada,3.00,gtIKUugt-sT3w,Debtconsolidation,D,1000,0.16,1,0.04,tM7iboHB-izBW,0,2
ebqZH4HA-gW2K,26,175000,Hipotecada,2.00,5AbEOvhQ-TmCX,Debtconsolidation,A,3000,0.09,0,0.02,TM8UuqD2-fIUt,0,3
A9hI6xon-IPWl,25,30000,Alugada,4.00,KGWc0YdQ-kKA3,Homeimprovement,B,3000,0.12,1,0.10,TMaPMUQ0-WIek,0,4
vXXDM4wP-y92v,26,35000,Alugada,10.00,cHBr6Qyq-mCXI,Personal,D,8000,NULL,0,0.23,TmeHDnmy-N1BC,0,3
gMdbFU8W-bPDW,35,82000,Hipotecada,4.00,CDE29YIb-0ZO4,Homeimprovement,E,10000,0.17,0,0.12,TMEvAwjF-RsfX,1,9
jJOfZRTj-UoEL,24,95000,Alugada,4.00,lotr8zRo-64yC,Homeimprovement,D,20000,NULL,0,0.21,tMGLG0QG-pMzY,1,3
KmACOkja-Y0Hs,27,40800,Hipotecada,6.00,5hDKQZJr-5PIQ,Homeimprovement,B,8000,0.13,0,0.20,tMiJi9zF-yUp3,0,6
ri1eSQ4e-kN2p,24,47250,Alugada,5.00,FPjbkzuK-7bx2,Education,B,12600,0.12,0,0.27,tMJ852zG-3HxB,0,2
xwxxE1Wy-Q6DQ,23,52000,Alugada,1.00,u4ws8UqB-mjK3,Personal,C,25000,0.13,1,0.48,TmjTYHWG-jIcA,0,2
jmFJkbRt-XGOK,23,69996,Propria,2.00,ELJSYqr4-CkGo,Education,B,10000,NULL,0,0.14,TMjxBiCp-mXcE,0,4
XfAfEp9B-iNX2,28,34000,Hipotecada,2.00,mzIYKdjB-RhQD,Medical,B,8000,0.13,1,0.24,tMJZ4QMB-59uE,0,9
4wRtwAOD-fdNb,22,27000,Alugada,3.00,p3xDLa1M-ZX8p,Medical,A,2800,0.08,1,0.10,tML5tppy-RyL8,0,3
5rdd5uh3-Bk2x,26,47000,Hipotecada,0.00,bbJvfWud-ypZz,Personal,A,3000,0.06,0,0.06,tMptKweQ-xpJh,0,2
BKJMkBBH-zuMd,56,65000,Alugada,7.00,x77IRDxR-hO6i,Debtconsolidation,A,7700,0.05,0,0.12,tMSFHQBj-iQGg,0,24
SwH8aOdB-mDks,29,59000,Alugada,3.00,3RHWP134-PBF9,Homeimprovement,B,7500,0.10,1,0.13,TMwsDhfF-KneY,0,8
W9SoL6wO-uIn9,35,153000,Hipotecada,13.00,fJaM64L8-ggpr,Personal,B,9500,0.12,0,0.06,Tn1tlYBh-u99j,0,10
tXzpD63u-jQ7x,24,73000,Alugada,0.00,6cmu4XDe-IaCG,Venture,E,22400,0.17,1,0.31,Tn6Exis0-H4u2,1,4
6yctOAr1-3yEA,31,28800,Alugada,1.00,0esFvozg-7Kbj,Venture,B,5000,0.09,0,0.17,tnAmvUyh-AXOS,0,7
DKoaixew-tjX1,31,34580,Alugada,3.00,T6XRlaNC-i5K3,Personal,B,3000,0.11,1,0.09,TNBJDtbX-Ogo7,0,6
xlwWkfQF-g0cK,23,28685,Alugada,3.00,kbGPpgQP-Pu6X,Debtconsolidation,C,7000,0.13,0,0.24,tnEvTlak-n0fM,0,2
p39qzI5l-sRbM,37,59000,Hipotecada,7.00,qMbJ1hZP-XHBi,Medical,A,11000,NULL,0,0.19,TNfcmAd2-l0TT,0,17
Fag7vOvf-iyop,29,42000,Alugada,6.00,Hwzy8s9m-ayQT,Venture,C,18000,0.15,1,0.43,TNhwE2av-x5ue,1,8
pyds3XGU-7RRS,24,59400,Alugada,8.00,ISD4mFw4-GnYT,Debtconsolidation,A,6000,0.08,0,0.10,tnMfN0C9-fLm4,0,3
AZecsFd8-3Uj3,51,60000,Hipotecada,1.00,xdhPJ3ah-b8IQ,Personal,A,7500,NULL,0,0.13,TNpg4klz-Hvx8,0,23
FYCQtUWs-6rlS,31,57000,Alugada,2.00,xAQTLpBn-2kSy,Education,B,7500,0.13,0,0.13,tnpruXsG-SRp9,0,9
tknRsyqS-kLbh,33,120999,Hipotecada,7.00,ZWq6iTt4-lUzG,Homeimprovement,C,15200,0.14,0,0.13,tNqUFhXH-Yzu3,1,5
RzaXqEZh-9mBG,26,38004,Hipotecada,3.00,JiTqJTYt-o0n4,Venture,C,10000,0.13,0,0.26,tNrRARx7-dxGS,0,2
tiHLkESC-pbul,28,30000,Alugada,12.00,M2A9RgJn-qafg,Medical,D,10000,0.18,1,0.33,TnrWYujN-OaaD,0,5
PGnwU1iI-Rq6T,26,60000,Alugada,3.00,H1xkBB0A-oHcy,Debtconsolidation,B,3000,0.10,0,0.05,tnSpnzxb-k27v,0,3
vgZzF6La-rX1G,24,30000,Alugada,0.00,eXJRFkrF-Io2Y,Personal,A,3600,0.07,0,0.12,tNUlUHkr-xFS8,0,4
lPxS3OpO-FBp2,40,110000,Alugada,NULL,54hin59U-SQmi,Homeimprovement,B,7600,NULL,0,NULL,tNupi5mh-RDRv,0,7
WOm68ybv-4qfz,24,54000,Propria,8.00,j48vDxzd-WzCt,Personal,B,10000,0.11,0,0.19,TNUugZc5-GAmi,0,3
3L5QgtJf-o0pQ,36,84996,Hipotecada,11.00,mjikt9B8-bipR,Personal,B,3500,0.13,0,0.04,to3Ou9TE-fyYG,0,13
evB0b6wB-8uKL,22,30004,Alugada,6.00,2nQIcFTP-Z5RR,Medical,B,6600,0.10,0,0.22,To3xWFCr-rbuL,0,2
FgHCuUnC-4xZz,28,120000,Hipotecada,0.00,vNG4nrAm-Zqkq,Education,A,1000,0.07,0,0.01,TO7279nq-6DSH,0,5
CyYP8Nvd-2ioE,22,40000,Alugada,1.00,Wesps5bY-fIh2,Education,C,2400,0.13,0,0.06,To7gLPvE-j8zP,1,2
2iPLL4H7-OG2b,27,44000,Alugada,5.00,hQZiE6ty-ljwR,Homeimprovement,E,5000,0.16,1,0.11,TO8BZ0j3-rfJF,1,6
tETi4RcP-86DM,25,36276,Alugada,0.00,4C9FzaE9-ziXc,Education,B,5600,0.10,0,0.15,ToAY7Tt2-ktOq,0,4
jdJg1Km5-KcCr,46,55000,Hipotecada,3.00,5fJY973d-2QPd,Venture,B,15000,0.10,0,0.27,tobSBJXp-4jxt,0,11
gL1TqLaR-mvAH,42,38000,Alugada,3.00,JWqJjRKj-mSKi,Medical,E,3000,0.18,1,0.08,tOCfbc4J-ggl4,0,15
ia9YcAMJ-YLG7,22,60000,Alugada,2.00,fAtag6yA-Um6b,Education,B,12000,0.11,0,0.20,tOCsvjXm-bSzH,0,2
v5TBBW9A-BAbh,26,39996,Alugada,5.00,X3QqmqIh-iA4Q,Education,C,4800,0.13,0,0.12,TOE5ZeWt-4L4L,0,4
X15xZ5rk-nJJX,22,33000,Alugada,2.00,3xjG3ynd-e6l1,Education,B,7500,NULL,0,0.23,toF8WPeH-Xvyh,0,4
rrNMqyCO-bwos,39,55000,Propria,3.00,pddzgrFF-bNtF,Homeimprovement,C,13000,0.14,0,0.24,tOFvJLL5-0HAR,0,14
w9IqSsQE-Apah,33,33000,Hipotecada,3.00,3iMDh3ID-QLbn,Education,B,4000,0.13,0,0.12,togW1ubx-MLhL,0,8
iZzAFkY8-URIQ,23,34800,NULL,6.00,QtRb8GUT-K0LX,Education,A,1675,0.07,0,NULL,ToH24q2u-vAuh,0,3
2plW7LDK-7JNy,21,32000,Alugada,0.00,giU2fs3E-SqU0,Personal,B,12000,NULL,1,0.38,TohX3Gon-q2t0,0,4
GLcA4QbR-voIN,28,21000,Alugada,6.00,gXNehzFy-Nxo0,Education,A,6250,0.08,0,0.30,tojc5XfW-uajQ,0,7
f0oRPhSt-nee2,23,18000,Alugada,2.00,QSE55WO9-Lke6,Education,C,2000,0.15,0,0.11,TokR1lto-a4HR,0,3
cXi4N2LT-3Zsb,30,50000,Alugada,2.00,QNxHcCKe-eSAW,Venture,B,6400,0.12,0,0.13,TOMNueT8-6Qbb,0,6
ED2MTjhM-Cdnp,42,100000,Hipotecada,7.00,K1yd7Mqg-frKN,Education,C,5000,0.14,0,0.05,tOPHXxkQ-JGC9,1,15
yFj3lQqX-KFKe,22,26880,Alugada,2.00,QlGSTd3A-371k,Debtconsolidation,B,1600,0.11,0,0.06,tOrhMF9Y-lPqL,0,2
CI4C1470-vSto,32,61000,NULL,NULL,v80yk4At-jGMI,Debtconsolidation,B,2300,0.11,0,0.08,toZY2ppw-QCps,0,2
t8k8SU9C-lWOO,27,34800,Hipotecada,5.00,LP9qCmfC-RcJN,Personal,B,3000,0.10,0,0.09,tp0iQYYM-t9SU,0,6
PvFmDz4U-qg3K,23,41000,Hipotecada,4.00,TW8ooDzF-hEU8,Medical,B,7500,0.11,0,0.18,tP1BMK7h-ecox,0,2
fs39YjfD-yQMS,23,54000,Alugada,2.00,ukyBWzjQ-TP53,Medical,B,4200,0.11,1,0.08,TPa0iz2u-3nms,0,2
uKAPi1Lm-Ha5I,21,99996,Alugada,5.00,CDRTm5fA-bZ3R,Venture,A,8000,0.07,0,0.08,tpASWbXI-8Twc,0,4
YUZ5mI8c-TCNd,22,70000,Hipotecada,6.00,ZdLSrmNN-WLhW,Education,A,9750,0.08,0,0.14,TpbUENeu-I5cC,0,4
H3x7s6vv-71FP,22,68250,Alugada,4.00,O7T0uM2z-qa18,Education,F,6000,0.19,0,0.09,Tped7bZT-QIPT,1,3
wsdotuk7-EaDf,36,84996,Hipotecada,11.00,9MoZ5yEz-LMx9,Personal,B,3500,0.13,0,0.04,tPGJ7Fsw-Wr5g,0,16
SjrEookt-N9Y6,33,93000,Alugada,1.00,0wNHtYYu-zldO,Debtconsolidation,A,3000,NULL,0,0.03,TplmMZi8-yf4j,0,7
DvH5sumk-Cxqx,30,91000,Hipotecada,14.00,tBmSmOUn-sAL4,Venture,B,13600,0.12,0,0.15,tpPpkwBH-q333,0,7
F718j6ma-XQs0,27,100000,Hipotecada,4.00,WOTDIr6i-tqDT,Education,F,20500,0.19,0,0.20,TPsLIdRQ-RUjP,0,7
wKkI2DIn-tH7X,31,110000,Hipotecada,4.00,qecKkI0Q-2aPG,Debtconsolidation,B,6000,0.12,0,0.05,TPTqh2Wy-fmbY,0,7
cjyarGu2-56uU,33,68736,Alugada,8.00,WAsBqp5S-3F0D,Homeimprovement,D,1200,0.16,0,0.02,TPXA1m0i-8WJW,0,9
F1rBEYUP-Nug5,29,74000,Alugada,3.00,z0GOZxz2-ecqD,Education,C,16000,0.13,1,0.22,TPXdiwCf-47eW,1,6
6Wdjovpu-rAeP,25,75000,Hipotecada,1.00,JFLcNZvf-ztQw,Medical,A,8000,0.08,0,0.11,TPzCcpjE-J6qI,0,3
mrqyPdcF-UzvE,25,70000,Alugada,2.00,KBLJMaQP-Syal,Homeimprovement,B,14000,0.10,0,0.20,tpZocszo-LACs,0,2
miY6B7cI-LZul,29,105000,Hipotecada,11.00,bd2QpytU-DnDz,Homeimprovement,D,15000,0.14,0,0.14,tPzOGA4K-DJbY,1,5
02PcyCJa-RwiI,22,60000,Hipotecada,1.00,ciDlYq8s-pFhB,Medical,A,10000,0.08,0,0.17,tQ0AwsDM-Xw80,0,4
iSYpGZyq-nUev,26,98700,Hipotecada,6.00,KenkmuzE-HDUn,Homeimprovement,C,9600,0.13,0,0.10,tQ0QsYxJ-AAvb,0,3
yzvCCsez-y7Q5,34,40000,Propria,2.00,RoSAFM7B-RKrn,Education,B,2000,0.11,0,0.05,Tq2RIhLB-YTmu,0,6
fKvMHCfi-xPIg,24,36000,Hipotecada,8.00,sefMBJ59-aXju,Homeimprovement,A,6000,0.07,1,0.17,tq5WeRgQ-wIle,0,4
1tMdRtB3-quDb,32,50000,Alugada,0.00,p2bOv1MH-kYKR,Venture,B,4675,0.10,0,0.09,tq66AhGe-bIhS,0,7
qfYMcoNi-J5j2,29,74000,Alugada,0.00,h0rKAl1A-InSu,Homeimprovement,C,16000,0.14,1,0.22,tqbIj5tx-ZTFN,1,8
D1phBPiN-zGAl,34,41600,Hipotecada,16.00,79FAgNp5-u5g6,Debtconsolidation,A,17500,0.06,0,0.42,tQCfeEXA-EglW,0,8
WkHEQYYt-CQgL,27,48000,Alugada,5.00,2RHdz0cC-6WdL,Medical,B,9000,0.11,0,0.19,tQevjPrF-5tPK,0,10
MOXzSjUq-K5uk,28,31000,Alugada,6.00,GccqkYls-mE5y,Personal,B,2400,0.11,0,0.08,tqfhkEiw-JbRJ,0,6
ouEbChYk-v5Ce,25,24000,Alugada,3.00,26HJhncj-lgpl,Debtconsolidation,C,6250,0.14,0,0.26,TqLdEbZh-GhcL,1,3
bTjnA4G5-gt17,23,50004,Alugada,5.00,BbTrXXii-MOxp,Medical,C,8000,0.13,0,0.16,TqLonHJO-kYbC,0,4
QmOf3ULk-oh43,22,38000,Alugada,2.00,Ic2DnXX0-8NLa,Education,C,6000,0.14,0,0.16,Tqm0UGi4-b1CD,1,4
MzqiDQdp-bLSj,22,58650,Alugada,6.00,xGB5z267-ZEp1,Medical,D,16800,0.17,1,0.24,TQMa8vmx-9KlJ,0,2
PkySfLyZ-ohlO,28,60000,Propria,12.00,qijDe1E3-7olO,Venture,C,15000,0.16,0,0.25,tQMIihoP-GOus,1,9
